num_cast,genders_0_cast,runtime_to_mean_year,budget_to_mean_year,log_budget,genders_1_cast,genders_2_cast,num_crew,genders_0_crew,genders_1_crew,genders_2_crew,tagline_word_count,overview_word_count,title_word_count,has_homepage,popularity,runtime,release_year,release_month,release_dayofweek,num_genres,popularity2,rating,totalVotes,isOriginalLanguageEng,budget_runtime_ratio,budget_popularity_ratio,budget_year_ratio,budget_popularity2_ratio,production_countries_count,production_companies_count,mean_pop1_bud,mean_pop2_bud,mean_year_bud,mean_pop1_rate,mean_pop2_rate,mean_rate_tV,dep_Directing_num,dep_Writing_num,dep_Production_num,dep_Sound_num,dep_Camera_num,dep_Editing_num,dep_Art_num,dep_Costume___Make_Up_num,dep_Crew_num,dep_Lighting_num,dep_Visual_Effects_num,dep_Actors_num,job_Animation_num,__genre____Animation__,__genre____Family__,__genre____Foreign__,__genre____Fantasy__,__genre____Adventure__,__genre____Thriller__,__genre____Romance__,__genre____Crime__,__genre____Science_Fiction__,__genre____Mystery__,__genre____War__,__genre____Horror__,__genre____Drama__,__genre____Documentary__,__genre____Western__,__genre____Action__,__genre____Music__,__genre____Comedy__,__genre____History__,__original_language____af__,__original_language____ar__,__original_language____bm__,__original_language____bn__,__original_language____ca__,__original_language____cn__,__original_language____cs__,__original_language____da__,__original_language____de__,__original_language____el__,__original_language____en__,__original_language____es__,__original_language____fa__,__original_language____fi__,__original_language____fr__,__original_language____he__,__original_language____hi__,__original_language____hu__,__original_language____id__,__original_language____is__,__original_language____it__,__original_language____ja__,__original_language____ka__,__original_language____kn__,__original_language____ko__,__original_language____ml__,__original_language____mr__,__original_language____nb__,__original_language____nl__,__original_language____no__,__original_language____pl__,__original_language____pt__,__original_language____ro__,__original_language____ru__,__original_language____sr__,__original_language____sv__,__original_language____ta__,__original_language____te__,__original_language____th__,__original_language____tr__,__original_language____ur__,__original_language____vi__,__original_language____xx__,__original_language____zh__,__production_companies____Paramount_Pictures__,__production_companies____Columbia_Pictures__,__production_companies____Touchstone_Pictures__,__production_companies____Warner_Bros___,__production_companies____Columbia_Pictures_Corporation__,__production_companies____Metro_Goldwyn_Mayer__MGM___,__production_companies____Universal_Pictures__,__production_companies____New_Line_Cinema__,__production_companies____Twentieth_Century_Fox_Film_Corporation__,__production_companies____Walt_Disney_Pictures__,__production_companies____small__,__production_countries____Japan__,__production_countries____Canada__,__production_countries____Germany__,__production_countries____United_States_of_America__,__production_countries____France__,__production_countries____Spain__,__production_countries____United_Kingdom__,__production_countries____India__,__production_countries____Russia__,__production_countries____Italy__,__production_countries____Australia__,__production_countries____small__,revenue
32,7,1.0599154063840792,0.4639274681416048,16.380459992348886,9,16,34,30,0,4,17,29,2,0,16.086919,112.0,2011,11,2,2,18.026,8.2,9202.0,0,116071.42857142857,808109.9929700646,6464.445549477871,721180.5170309553,1,8,13000000.0,13000000.0,28021621.681672025,8.2,8.2,4446.153846153846,3,3,5,4,5,2,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.871078075121222
14,3,1.077121123464014,0.0,0.0,4,7,18,7,2,9,1,15,1,1,5.69586,117.0,2005,5,0,3,7.508,7.1,394.0,0,0.0,0.0,0.0,0.0,5,15,0.0,0.0,29445626.79661017,7.1,7.1,1243.294776119403,1,1,9,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,17.399029524198163
22,6,0.956501619620546,3.5681904848541937,18.31532023940565,9,7,92,68,6,18,2,121,4,1,13.412445,106.0,2015,10,2,3,14.552,5.8,2057.0,1,849056.6037735849,6710185.9504363295,44665.01240694789,6184716.877405168,1,7,90000000.0,90000000.0,25222868.673076924,5.8,5.8,599.1287878787879,4,4,7,8,11,10,7,13,7,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.80551387574951
31,24,1.1620137698631727,0.0,0.0,3,4,59,44,5,10,4,41,4,0,8.254856,125.0,2014,10,3,1,6.584,5.2,142.0,1,0.0,0.0,0.0,0.0,5,3,0.0,9500000.0,24611534.096875,5.2,5.300000000000001,353.126213592233,30,18,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.877939834725023
18,5,0.8481629998916224,5.029696749958011,18.757152987716434,5,8,18,3,2,13,4,60,3,0,9.718111,91.0,2007,8,2,4,9.083,6.2,1343.0,1,1538461.5384615385,14406091.883494642,69755.85450921774,15413409.666409776,1,1,140000000.0,140000000.0,27834680.093023255,6.2,6.2,780.9783950617284,1,2,5,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36855631746733
15,3,0.8806634925510674,1.142767891560778,17.216707972959764,1,11,34,16,3,15,8,36,1,1,8.234382,94.0,2012,4,0,3,12.616,6.3,1158.0,1,319148.93617021275,3643260.659998528,14910.536779324055,2377932.7837666455,1,5,30000000.0,30000000.0,26252050.15081967,6.3,6.3,777.396923076923,2,1,9,13,1,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.513007450073736
15,4,0.9616626548464745,0.0,0.0,6,5,2,2,0,0,11,19,2,0,2.100499,105.0,2000,1,4,2,3.898,5.3,57.0,1,0.0,0.0,0.0,0.0,3,3,0.0,0.0,32005577.153846152,5.3,5.3,375.99310344827586,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,11.928736865132537
14,0,1.1597383126618508,2.3344383004471214,17.72753358339242,2,12,13,0,2,11,18,47,1,0,13.676444,127.0,1995,3,4,4,9.901,6.4,801.0,1,393700.7874015748,3655921.0859197024,25062.65664160401,5049994.95000505,1,4,50000000.0,50000000.0,21418428.574626867,6.4,6.4,773.123076923077,1,2,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.061795204185188
5,5,0.8272739744820963,0.0,0.0,0,0,2,0,0,2,9,16,3,1,0.32926,90.0,2013,9,4,1,,,,1,0.0,0.0,0.0,,0,0,0.0,,26870422.958208956,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.430641079947755
14,0,0.8896925858951176,0.6755555555555556,15.150511887854474,1,13,12,5,0,7,1,42,2,0,3.055936,123.0,1965,4,2,2,5.586,6.5,56.0,1,30894.308943089432,1243481.5388803955,1933.8422391857507,680272.1088435374,1,2,3800000.0,2600000.0,5625000.0,6.5,7.1,846.3219814241486,1,4,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.607370001263245
6,6,1.0974382736479777,0.0,0.0,0,0,1,0,0,1,10,59,2,1,2.941626,118.0,2006,4,2,2,5.857,7.5,77.0,1,0.0,0.0,0.0,0.0,1,1,0.0,7500000.0,26655449.14946619,7.5,6.45,1402.0056497175142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.001511614739405
32,6,1.1064763995609221,0.8170676350431231,14.914123179965662,1,25,28,11,0,17,8,78,3,0,9.718713,126.0,1967,6,3,2,10.433,7.8,593.0,1,23809.52380952381,308682.84720415145,1525.1652262328419,287549.1229751749,1,2,3000000.0,12666666.666666666,3671666.6666666665,7.8,7.266666666666667,1983.1313131313132,2,3,2,5,3,1,2,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.601618359255742
11,1,0.989138730699231,0.7811138627442535,17.034386422832473,5,5,12,1,4,7,6,54,4,0,2.971999,108.0,2000,3,4,1,3.751,4.6,55.0,1,231481.4814814815,8411846.706543308,12500.0,6664889.362836577,1,2,25000000.0,25000000.0,32005577.153846152,4.6,4.6,206.39473684210526,1,1,4,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.008566828481705
32,4,0.8552421346192952,0.24378813512327285,15.607270193858982,20,8,12,5,1,6,5,29,3,0,9.383088,92.0,2014,9,4,1,6.121,5.9,138.0,1,65217.391304347824,639448.3351323146,2979.1459781529293,980231.988237216,1,3,6000000.0,6000000.0,24611534.096875,5.9,5.9,634.063122923588,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.836216698538003
10,2,0.8101423834601131,0.5094135065831517,16.52356082573315,4,4,12,4,5,3,4,77,3,1,5.615303,88.0,2005,2,4,2,9.717,6.5,490.0,1,170454.54545454544,2671271.70163391,7481.296758104738,1543686.3229391787,1,3,15000000.0,15000000.0,29445626.79661017,6.5,6.5,846.3219814241486,1,1,4,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66937547592761
15,9,0.8870623047838238,0.1400253728787576,15.178239677022763,2,4,7,7,0,0,6,35,3,0,2.382068,95.0,2009,10,4,5,4.015,6.2,41.0,0,41124.63157894737,1640104.3127232306,1944.6689895470383,973061.0211706103,1,2,3906840.0,3906840.0,27900943.376760565,6.2,6.2,780.9783950617284,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.274125813221904
42,17,0.8463295161183557,3.001262501765126,18.197537205138154,7,18,10,7,0,3,6,55,4,1,16.646029,91.0,2006,3,3,4,13.357,6.6,5358.0,1,879120.8791208791,4805951.016906194,39880.358923230306,5989368.870255297,1,2,80000000.0,80000000.0,26655449.14946619,6.6,6.6,777.0119047619048,1,2,1,1,0,1,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.309174803787407
18,5,1.506941230911615,1.7444486814842723,17.599700214609808,4,9,77,52,8,17,10,19,3,1,20.328822,167.0,2015,12,4,4,15.816,7.7,7425.0,1,263473.0538922156,2164414.642422468,21836.22828784119,2781992.91856348,1,3,44000000.0,44000000.0,25222868.673076924,7.7,7.7,2291.953703703704,2,1,11,14,4,5,10,13,7,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.863827676603687
44,26,0.8611760306628027,0.0,0.0,7,11,31,21,2,8,1,13,1,0,8.984386,94.0,2017,3,4,2,5.294,5.8,189.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,44012607.31632653,5.8,6.25,599.1287878787879,2,2,4,7,1,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.390789233250414
17,1,1.0984984984984985,2.3166095298590417,17.453096744006448,4,12,15,3,1,11,2,39,3,0,8.105708,118.0,1994,11,3,4,5.5,6.5,630.0,1,322033.89830508473,4688054.393274467,19057.171514543632,6909090.909090909,1,1,38000000.0,32000000.0,16403282.258064516,6.5,6.3,846.3219814241486,1,2,5,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.603002309079653
9,6,0.9476110645431686,0.019183558995129562,13.235693848424024,2,1,2,2,0,0,1,138,2,1,1.572904,102.0,2008,1,2,3,2.43,6.8,18.0,0,5490.196078431372,356029.35716356494,278.8844621513944,230452.67489711932,1,0,560000.0,560000.0,29191663.55639098,6.8,6.8,1157.3880597014925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.220976332738882
17,1,1.1573236889692586,2.1333333333333333,16.300417291085605,3,13,6,0,0,6,7,57,3,0,4.473327,160.0,1965,7,3,2,7.167,7.4,100.0,1,75000.0,2682567.1362723983,6106.8702290076335,1674340.728338217,1,1,12000000.0,17000000.0,5625000.0,7.4,6.65,1748.1170731707316,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.047631635898284
13,5,0.8960388288711445,0.0,0.0,1,7,7,6,0,1,11,20,6,0,1.012665,97.0,1980,6,1,2,4.573,5.7,23.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6721186.440677966,5.7,5.7,584.1039603960396,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.213405921671733
9,2,0.9594303938292665,0.0,0.0,4,3,4,3,0,1,4,68,2,1,5.410839,98.0,1988,1,4,3,3.015,5.9,50.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7943363.636363637,5.9,6.7,634.063122923588,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67854275040142
30,19,0.9743807673627974,0.6310011983538317,16.811242881518265,1,10,21,15,0,6,10,59,1,0,8.759801,107.0,2016,2,4,1,5.927,5.8,410.0,1,186915.8878504673,2283156.8890663157,9920.63492063492,3374388.3921039314,1,4,20000000.0,10000000.0,31695660.883333333,5.8,5.5,599.1287878787879,1,3,8,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64566318153949
9,1,0.8744454009668234,0.0,0.0,2,6,3,0,1,2,4,81,3,0,9.122718,95.0,1993,7,4,3,8.793,5.7,123.0,1,0.0,0.0,0.0,0.0,1,1,0.0,5000000.0,12698457.208633093,5.7,5.95,584.1039603960396,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.411402659919723
9,1,0.9057373006740095,0.0,0.0,6,2,3,1,2,0,1,129,3,1,2.94798,97.0,2009,8,2,2,2.177,6.5,21.0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,27900943.376760565,6.5,6.5,846.3219814241486,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.870887552685641
14,1,1.15032908148407,4.644685324849253,18.643824303266577,3,10,105,80,7,18,5,43,3,0,17.038824,125.0,1997,6,4,3,11.437,4.2,2474.0,1,1000000.0,7336187.051406833,62593.89083625438,10929439.538340475,2,2,125000000.0,125000000.0,26912479.80379747,4.2,4.2,296.42857142857144,2,3,13,12,8,4,16,9,26,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,19.28865111788086
5,2,0.882578932662755,0.0,0.0,2,1,1,1,0,0,1,67,4,1,1.882446,95.0,2008,6,1,2,4.033,6.5,47.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,29191663.55639098,6.5,6.5,846.3219814241486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.691607071843588
7,0,0.8941493638556496,0.48307590295047487,16.454567959008102,2,5,1,0,0,1,7,166,4,0,3.909079,95.0,2002,3,4,3,6.279,6.0,65.0,1,147368.42105263157,3581406.2596330233,6993.006993006993,2229654.403567447,1,1,14000000.0,13000000.0,28980952.91959799,6.0,6.4,657.8962962962963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05351945269176
79,43,1.3392467068246507,5.627367190809611,18.826145858727198,7,29,126,104,3,19,9,79,2,1,23.065078,144.0,2006,11,1,3,22.275,7.4,5654.0,1,1041666.6666666666,6503338.076723608,74775.67298105684,6734006.734006735,5,3,150000000.0,150000000.0,26655449.14946619,7.4,7.4,1748.1170731707316,10,4,23,17,13,6,17,8,17,4,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,20.21084888268541
15,6,0.7647058823529411,1.0005772561092938,15.201805169084134,2,7,9,1,0,8,15,32,1,0,1.801071,105.0,1956,5,2,1,3.543,6.4,34.0,1,38095.23809523809,2220900.786254401,2044.9897750511248,1128986.7344058708,1,1,4000000.0,4000000.0,3997692.3076923075,6.4,6.4,773.123076923077,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48273883399067
10,1,1.1614493468079863,0.0,0.0,1,8,48,30,2,16,16,28,1,0,6.381612,124.0,1998,1,4,4,10.394,6.7,554.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,27586704.63157895,6.7,6.7,893.0521172638437,1,1,3,10,6,3,7,8,8,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.043635081460696
